,ep_name,face_id,character_name,time,x1,y1,x2,y2,direc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1043,Empire_S04E06,468.0,Lucious,402.819,0.188,0.129,0.362,0.439,detection,-0.13457,0.02795,0.14987,0.013030000000000002,-0.02678,-0.10831,-0.032560000000000006,-0.14103,0.11247,-0.10266,0.33375,0.01329,-0.09394,-0.17553,0.09414,0.09072,-0.12675999999999998,-0.12969,-0.00936,-0.03727,0.04448,-0.01756,0.07297000000000001,0.02483,-0.12181,-0.34337,-0.13276,-0.16779000000000002,0.04319,-0.03806,0.02504,0.08127999999999999,-0.13637,-0.02592,-0.01462,0.09838,-0.03707,-0.03698,0.11996,-0.04409,-0.14582,-0.02255,-0.02381,0.22573,0.2187,0.02995,0.09344,-0.07164,0.0478,-0.14394,0.052570000000000006,0.06092,0.0988,0.09036,0.04425,-0.15047,0.08622,0.02141,-0.19995,0.031580000000000004,0.014219999999999997,-0.07052,-0.00671,0.07098,0.29421,0.13082,-0.08552,-0.1312,0.15262,-0.14761,-0.06867999999999999,0.15345,-0.19711,-0.16138,-0.21315,0.0219,0.4512,0.03205,-0.21759,0.01539,-0.10652,-0.02224,0.0803,0.13876,-0.0075200000000000015,-0.02178,-0.14486,-0.02711,0.18605,-0.03166,-0.05711,0.21322,0.03007,0.031389999999999994,0.08672,-0.00627,0.02001,0.04513,-0.0745,-0.09012,-0.01414,-0.03318,-0.05976,0.04266,-0.1553,0.20889,0.03005,0.04963,0.00088,-0.02814,-0.01419,-0.04358,0.10069,-0.2747,0.16814,0.17255,0.08987,0.19288,-0.02919,0.1085,-0.04202,-0.0423,-0.14687,0.04526,0.00095,-0.01843,0.01935,0.03989
1044,Empire_S04E05,548.0,Cookie,1011.928,0.631,0.251,0.795,0.5429999999999999,forward+backward,-0.10806,0.10274,0.0537,-0.07061,-0.03651,-0.0958,0.03439,-0.14995,0.27643,-0.07772000000000001,0.15154,-0.05462,-0.23987,-0.0325,-0.13133,0.15807000000000002,-0.15871,-0.17417,-0.01249,-0.04494,0.07816000000000001,0.04692,0.03234,0.11161,-0.0663,-0.2432,-0.10941,-0.17217000000000002,0.01976,-0.07912000000000001,0.06582,0.06252,-0.21869,-0.09206,0.05087,0.0248,0.0133,-0.06251,0.19569,-0.07203,-0.24971,-0.17967,0.09149,0.2712,0.13242,0.04653,-0.05513,-0.11296,0.07425,-0.18006,-0.04108,0.15575,0.0566,0.06612,0.0075200000000000015,-0.18416,0.10103,0.02017,-0.21771,-0.0030800000000000003,0.02385,-0.10908,-0.04821,-0.00179,0.26399,-0.0069700000000000005,-0.1249,-0.11338,0.23274,-0.25017,-0.02983,0.08847999999999999,-0.10996,-0.1769,-0.26657,-0.13633,0.43795,0.08507999999999999,-0.12529,0.17319,-0.12568,-0.00834,-0.00565,0.1876,-0.04928,0.17477,-0.03977,-0.01166,0.18672,-0.07468,-0.0171,0.22949,-0.05496,-0.00488,0.0451,0.00449,-0.01293,-0.00826,-0.12568,-0.020630000000000003,0.03846,-0.03192,-0.01192,0.10425,-0.26559,0.11685,0.06977,-0.02099,-0.02249,0.00572,-0.0684,-0.09377,0.20915,-0.25068,0.22238,0.17548,-0.0102,0.16019,0.0042,0.09209,0.017,-0.08354,-0.14508,-0.07749,0.08109,-0.1023,0.07461,-0.00106
1048,Empire_S04E06,861.0,Becky,939.522,0.301,0.129,0.477,0.443,forward+backward,-0.12592,0.05129,0.13159,-0.01595,-0.03694,-0.10935999999999997,0.07346,-0.10333,0.1359,-0.12477,0.24486,-0.05209,-0.21466,-0.04873,0.07085,0.15292999999999998,-0.09025,-0.11229,-0.08999,-0.02264,0.02341,0.00636,0.03466,0.09752,-0.00198,-0.36645,-0.11886,-0.09191,0.008620000000000001,-0.0039,0.029960000000000007,0.12595,-0.22195,-0.03884,-0.059420000000000014,0.02769,-0.06476,-0.06626,0.12775999999999998,-0.02145,-0.17876,-0.1522,0.00992,0.20412,0.2136,-0.0148,-0.01195,-0.07505,-0.01087,-0.23595,-0.04872,0.05796000000000001,0.12308,0.07322999999999999,0.01037,-0.11727,0.05583,0.04964,-0.23522,-0.02289,-0.03934,-0.11655,-0.10919,-0.04327,0.31914000000000003,0.15444000000000002,-0.10577,-0.07731,0.21938,-0.17004,-0.02537,0.07168,-0.12113,-0.17827,-0.22855,0.016730000000000002,0.31461,0.06067,-0.19951,0.02517,-0.12821,0.016280000000000003,0.03645,0.08492000000000001,-0.08853,-0.01807,-0.08457,0.02365,0.12764,-0.07915,0.00856,0.26655,-0.04086,-0.00252,0.05054,-0.0065,0.00994,0.02557,-0.18361,-0.06153,0.08515,-0.05571,-0.01645,0.09094,-0.18698,0.09322,0.02664,-0.00084,0.11807,-0.05869,-0.11952,-0.12757000000000002,0.13599,-0.18979,0.14176,0.13625,-0.06077000000000001,0.13759000000000002,0.016880000000000003,0.14253,-0.05197,-0.10495,-0.1988,0.07232000000000001,0.20213,-0.01872,-0.04389,-0.02056
1051,Empire_S04E03,384.0,Cookie,1040.542,0.568,0.219,0.75,0.5429999999999999,forward+backward,-0.06828,0.02314,0.09425,-0.08382,-0.08129,-0.13073,0.00282,-0.13754,0.19277,-0.09422,0.16285,-0.15207,-0.26362,-0.05742000000000001,-0.0723,0.21398000000000006,-0.1677,-0.20568000000000006,-0.04639,-0.10872,0.07161000000000001,0.00464,0.02842,0.15794,-0.12334,-0.23904,-0.09316,-0.11292,0.03068,-0.03612,0.06708,0.14390999999999998,-0.22726,-0.0472,0.06991,0.07493,0.016040000000000002,-0.13952,0.14898,-0.05649,-0.2828,-0.22784,0.1015,0.24543,0.1319,-0.01674,-0.0522,-0.02038,-0.02163,-0.25027,-0.05288,0.15155,0.10378,0.05886,0.00127,-0.23569,0.09842,0.03892,-0.19212,-0.06009,0.05161,-0.1275,-0.08065,-0.07723,0.28387,0.06846000000000001,-0.16339,-0.13096,0.22533000000000006,-0.17883,-0.004,0.10692,-0.13107,-0.14981,-0.25111999999999995,-0.10443,0.43148,0.08127000000000001,-0.19466,0.08185,-0.11574,0.07981,-0.02547,0.11527,-0.06583,0.16452999999999998,-0.07721,0.01048,0.10853,-0.12217,-0.01184,0.21568,-0.03646,-0.033710000000000004,0.05031,-0.03368,-0.00563,0.03821,-0.15694,0.0073599999999999985,0.06862,-0.038610000000000005,0.00857,0.07442,-0.19408,0.10801,0.09863,-0.06636,-0.02005,0.03586,-0.15868,-0.11582,0.20924,-0.26168,0.15267,0.20419,0.05131,0.16124000000000002,0.06211000000000001,0.13298,0.01184,-0.10503,-0.09925,-0.04621,0.10822,-0.12996,0.01653,0.00018
1052,Empire_S04E03,424.0,Jamal,1173.792,0.541,0.16699999999999998,0.7170000000000001,0.481,backward,-0.14249,0.10868,0.104,0.06519,-0.07749,-0.05576,-0.00746,-0.042460000000000005,0.14767,0.00851,0.21914,-0.06296,-0.21631,-0.13455,0.00894,0.14259000000000002,-0.20501,-0.06565,-0.01754,-0.09339,0.05768,0.06688999999999999,0.04057,0.08524,-0.12435,-0.43647,-0.05894,-0.26057,0.04517,-0.11462,-0.00141,-0.00702,-0.18804,-0.08255,-0.01706,0.03145,0.02474,-0.00559,0.1848,-0.00372,-0.1564,0.00474,0.00188,0.27782,0.15258,0.01237,0.00702,-0.04035,0.10225,-0.19132,0.13852,0.14897,0.15250999999999998,0.05708,0.08319,-0.07293,-0.03772,0.08288999999999999,-0.30545,0.06898,0.08434,-0.03128,-0.06047,-0.04383,0.22602,0.12841,-0.1239,-0.13588,0.05703,-0.20217,-0.04605,0.05669,-0.08982000000000001,-0.14129,-0.35622,0.0652,0.34847,0.12072,-0.2603,0.00969,-0.18055,-0.03467,0.08836000000000001,0.10139,0.0351,0.0147,-0.06321,0.02774,0.03246,-0.01806,-0.04721,0.2332,-0.03393,0.03145,-0.0034,0.01913,-0.11953,-0.04025,-0.0288,-0.03375,0.01369,0.02844,-0.0032,0.00955,-0.20185,0.15886,0.02629,-0.00444,0.0207,-0.02036,-0.11037,-0.02543,0.17343,-0.32616,0.26522,0.09452,-0.07016,0.18211,-0.016980000000000002,0.04143,-0.0721,-0.08961000000000001,-0.15357,-0.02627,0.08158,-0.05037,0.05732,0.00249
1053,Empire_S04E01,590.0,Cookie,1407.406,0.66,0.218,0.772,0.417,forward+backward,-0.11575,0.07455,0.04333,-0.04784,-0.06133,-0.12251,0.01176,-0.19124,0.16983,-0.04826,0.17794,-0.12700999999999998,-0.27429000000000003,0.00368,-0.13305,0.17024,-0.18017,-0.14627,-0.00235,0.00257,0.12507,-0.053360000000000005,0.03018,0.16969,-0.04162,-0.2577,-0.10519,-0.10648,0.0521,-0.04205,0.03043,0.0786,-0.20478,-0.04463,0.0196,0.03567,0.03043,-0.12949000000000002,0.17847000000000002,-0.05304,-0.28552,-0.12926,0.08159,0.25427,0.11283,0.01869,-0.02083,-0.07007000000000001,0.08718,-0.23333,-0.08308,0.17298,0.05044,0.05692000000000001,0.00689,-0.18456,0.11559,0.06295,-0.23687,0.02392,0.07132000000000001,-0.10832,0.06078,-0.07205,0.21894,0.04356,-0.12599000000000002,-0.10423,0.16027,-0.21248000000000006,0.017240000000000002,0.12023,-0.1196,-0.21557,-0.25095,-0.08591,0.41198,0.14911,-0.07217,0.11133,-0.1362,0.00743,0.04877,0.11755,0.014819999999999996,0.10967,-0.12013,-0.02823,0.18683,-0.09235,0.02363,0.27446,-0.05752,-0.029910000000000006,-0.01345,0.06343,-0.08111,0.04289,-0.08377000000000001,0.027510000000000003,-0.02884,-0.05272,0.04578,0.04482,-0.21158,0.02367,0.03094,0.01164,-0.04224,0.006840000000000001,-0.10433,-0.08723,0.12725,-0.29447,0.2053,0.19062,0.03038,0.10314,-0.00045,0.07249,0.00302,-0.12427,-0.06452000000000001,-0.06105,0.08247,-0.06501,0.00901,-0.02367
1056,Empire_S04E01,405.0,Cookie,848.8480000000002,0.607,0.101,0.752,0.36,forward+backward,-0.14096,0.10348,0.09094,-0.13682,-0.08656,-0.14112,0.00558,-0.16133,0.17732,-0.08662,0.18398,-0.08619,-0.23105,-0.02407,-0.13326,0.22405,-0.19113,-0.12786,-0.02968,-0.07234,0.13045,0.020880000000000003,0.01314,0.17025,-0.09464,-0.21885,-0.13872,-0.10014,-0.02338,-0.02917,0.05739,0.0552,-0.16039,-0.06973,0.0482,0.05254,0.00108,-0.13742,0.15815,0.006220000000000001,-0.2261,-0.14404,0.11745,0.25366,0.16558,0.00418,0.01095,-0.06863999999999999,0.04952,-0.26107,-0.11899,0.12839,0.03639,0.01185,0.04345,-0.20147,0.10469,0.06167,-0.23976,-0.02967,0.04873,-0.15342999999999998,-0.05196,-0.03876,0.24565,0.08093,-0.17348,-0.06426,0.26711,-0.15942,0.01837,0.07209,-0.11973,-0.19009,-0.23074,-0.08175,0.52172,0.14426,-0.12588,0.08682999999999999,-0.1511,0.05186,0.017,0.11567,-0.05614,0.10942,-0.10959,0.02368,0.10848,-0.07243,0.02455,0.25157,-0.00063,-0.00323,0.06174,0.03098,-0.10239,0.00094,-0.1319,0.00608,0.00596,-0.08307,0.04138,0.08176,-0.16981,0.07877,0.04988,-0.08087000000000001,-0.1176,0.0023,-0.11503,-0.05138,0.16625,-0.20216,0.10504,0.19453,-0.03197,0.16869,0.07574,0.10492,-0.01964,-0.12680999999999998,-0.06985,-0.05982000000000001,0.05729,-0.10520999999999997,0.09588,-0.02756
1057,Empire_S04E01,304.0,Andre,659.492,0.436,0.31,0.628,0.6509999999999999,forward+backward,-0.0857,0.13098,0.04812,-0.01658,-0.03655,-0.09457,0.03656,-0.13143,0.19458,0.01577,0.30043000000000003,0.00659,-0.12646,-0.12539,0.04861,0.09795,-0.13952,-0.12771,-0.05376,-0.09133,-0.05664,-0.07674,0.08511,0.06949,-0.12445,-0.2587,-0.1408,-0.21667,0.10803,-0.0909,-0.02638,0.035,-0.16964,-0.16193,0.0020800000000000003,0.02165,0.01897,-0.04615,0.25436,0.02035,-0.11408,0.03746,0.02812,0.30888000000000004,0.2194,-0.02753,0.05676000000000001,0.0005099999999999999,0.06984,-0.14244,0.13175,0.053320000000000006,0.22777,0.05868,0.036000000000000004,-0.20805,-0.00237,0.10134,-0.20696,0.02374,0.08066,0.01302,-0.07309,0.01705,0.25262,0.16849,-0.05569,-0.11194,0.20441,-0.08137,0.0133,0.06533,-0.18106,-0.11862,-0.23063000000000006,0.13667,0.31028,0.10984,-0.23117,-0.0393,-0.16264,0.04255,-0.05201,-0.030930000000000006,-0.11403,0.01065,-0.11537,-0.04777,0.09137,0.0026,-0.02873,0.17507,0.01466,-0.03557,0.07246,7e-05,-0.07206,-0.01014,-0.18093,-0.04216,0.0017399999999999998,-0.08843999999999999,-0.01734,0.11611,-0.28534,0.09727,0.02602,-0.07205,-0.07754,0.04577,-0.01739,-0.05366,0.17759,-0.24013,0.16963,0.18867,0.0148,0.15295999999999998,0.01267,0.06168,-0.03589,-0.005229999999999999,-0.10158,-0.01617,0.03044,-0.02974,0.0072,0.08987
1058,Empire_S04E05,47.0,Thirsty,85.12700000000002,0.215,0.08900000000000001,0.366,0.36,backward,-0.02512,0.12992,0.06431,-0.07136,-0.06762,0.03952,0.00419,-0.142,0.20467,-0.12639,0.28435,0.01809,-0.22995,0.00111,0.03669,0.15438,-0.22182,-0.1112,-0.12835,-0.08859,-0.008790000000000001,0.0953,0.039560000000000005,-0.00957,-0.08582000000000001,-0.32252,-0.09182,-0.08177999999999999,0.0875,-0.05122,0.01602,0.05841,-0.20687,-0.0368,0.07287,0.02487,-0.02804,0.00155,0.22621,0.02285,-0.1162,0.02762,0.043,0.19832,0.16908,0.03413,0.08999,-0.12918,0.0922,-0.26166,0.12229,0.11984000000000003,0.12067,0.12064,0.04565,-0.20839,-0.01599,0.11531,-0.13247,0.19981,0.16568,-0.13945,-0.05404,0.04238,0.25085,0.0696,-0.13874,-0.20604,0.15124,-0.10554,-0.10845,0.07372999999999999,-0.14067000000000002,-0.13945,-0.32749,0.06677999999999999,0.4356100000000001,0.05749,-0.21525,-0.00488,-0.07551000000000001,0.0023,0.056,0.13252,-0.05133,-0.08587,-0.08127999999999999,0.06783,0.2504,-0.02212,-0.09262,0.26737,-0.04192,0.08098999999999999,-0.00186,0.1186,-0.03292,-0.06677999999999999,-0.08473,0.0167,0.013,-0.05371,-0.06422,0.14725,-0.17311,0.21294,-0.10908,-0.00584,-0.02362,-0.0073799999999999985,-0.05321,0.007559999999999998,0.18275,-0.27733,0.27373000000000003,0.20669,0.00404,0.12974000000000002,0.00273,0.09932,0.04904,0.00729,-0.20907,-0.12063,0.00245,-0.03024,0.01465,0.05999
1059,Empire_S04E01,565.0,Cookie,1313.1029999999996,0.642,0.132,0.7909999999999999,0.399,forward,-0.1237,0.06792999999999999,0.06631000000000001,-0.08698,-0.06816,-0.13754,0.03826,-0.15522,0.22803,-0.08377000000000001,0.19121,-0.09576,-0.26865,-0.00046,-0.15016,0.19721,-0.1842,-0.17597000000000002,-0.02158,-0.03068,0.12286,0.02405,0.0005099999999999999,0.14153,-0.076,-0.20547,-0.13302999999999998,-0.11992,0.02854,-0.11616,0.0622,0.07724,-0.203,-0.06991,0.06257,0.07801,0.04914,-0.1179,0.22288,-0.04631,-0.30285,-0.17257,0.12816,0.2911,0.08917,-0.00035,-0.03607,-0.09401,0.06348,-0.2074,-0.05038,0.14622000000000002,0.07415,0.05083,0.01729,-0.22501,0.13509000000000002,0.07257000000000001,-0.23594,0.007090000000000002,0.12376,-0.19828,-0.00389,-0.00878,0.22846,0.02212,-0.11279000000000003,-0.15395,0.20695,-0.22669,-0.01821,0.11944,-0.10077,-0.17228,-0.28431,-0.12507,0.4345,0.10616,-0.12889,0.16652999999999998,-0.09065,0.02176,0.0764,0.17611,-0.01214,0.18851,-0.13901,0.008879999999999999,0.18465,-0.08199,0.02448,0.19276,-0.044,-0.03805,0.05732,0.01796,-0.06602999999999999,0.00987,-0.11595,0.03321,0.0040100000000000005,-0.03763,-0.00024,0.06747,-0.20105,0.05922,0.04114,-0.07797,-0.11782,-0.04325,-0.07703,-0.05296,0.17557,-0.26799,0.20649,0.16887,-0.03323,0.14899,0.033510000000000005,0.11159,-0.00371,-0.11337,-0.11805,-0.06742000000000001,0.07562,-0.09953,0.12001,-0.03416
1061,Empire_S04E05,196.0,Lucious,438.021,0.611,0.226,0.7879999999999999,0.54,backward,-0.11780999999999997,0.04928,0.13432,0.05385,0.02531,-0.13526,-0.02428,-0.10083,0.12918,-0.04764,0.30579,0.008759999999999999,-0.11354000000000003,-0.15899000000000002,0.033,0.07887000000000001,-0.11113,-0.1328,-0.04225,-0.017730000000000003,0.03994,0.01017,0.00965,0.02321,-0.10385,-0.34049,-0.0935,-0.2023,0.07537,-0.04883,0.04625,0.0806,-0.15615,-0.05478,-0.03178,0.05392,0.02305,0.00661,0.15675,0.04758,-0.16441,-0.06057000000000001,-0.06541,0.28727,0.23415,0.03174,0.09671,-0.060729999999999985,0.02945,-0.18729,0.03535,0.11342,0.16663,0.08847000000000001,0.06977,-0.15034,0.04802,0.00086,-0.16909000000000002,0.08091,0.04748,-0.04204,0.00292,0.0149,0.30051,0.02069,-0.0985,-0.08484,0.16873,-0.13918,-0.10029,0.11826,-0.14827,-0.15001,-0.27755,0.05575,0.43215,0.09523,-0.24299,0.06264,-0.20471,-0.02421,0.04196,0.06477000000000001,-0.00968,-0.01111,-0.12284,-0.08397,0.1869,-0.00402,-0.0292,0.16469,-0.06186000000000001,0.00572,0.02273,-0.04382,-0.02437,0.04947,-0.02739,-0.10289,0.0192,-0.05661,-0.00325,0.06551,-0.21512,0.19151,0.02051,0.05083,0.06694,0.04071,-0.07048,-0.031580000000000004,0.17321,-0.25045,0.23781,0.16348,0.06612,0.14966,0.0366,0.12666,-0.08371,-0.01163,-0.15312,-0.02167,-0.00334,-0.02658,0.01618,0.04558
1062,Empire_S04E06,183.0,Hakeem,266.516,0.219,0.19,0.398,0.51,backward,-0.1941,0.06391000000000001,0.07681,0.006679999999999999,-0.08417999999999999,-0.06736,0.03159,-0.13016,0.0974,-0.01137,0.2959,-0.01432,-0.24083,-0.1592,0.03776,0.14386,-0.1087,-0.10243,-0.07138,-0.12112,-0.04193,-0.00169,0.03876,0.0986,-0.08603999999999999,-0.26712,-0.09096,-0.21131,0.00145,-0.06652999999999999,0.02078,0.04399,-0.22769,-0.07907,-0.048060000000000005,-0.0018,0.00062,-0.00928,0.19167,-0.06534,-0.12282,-0.05969,0.06045,0.23501,0.1484,0.00828,0.04675,0.01583,0.07147,-0.20272,0.01214,0.0594,0.21132,-0.02185,-0.00775,-0.19702,0.00096,0.0761,-0.21982,0.0804,0.03989,-0.07875,-0.11924,-0.00375,0.31987,0.1352,-0.06652000000000001,-0.12004,0.27339,-0.14255,0.02133,0.15382,-0.1356,-0.18379,-0.21979,0.06779,0.37405,0.08167,-0.19325,0.005529999999999999,-0.20819,0.057129999999999986,-0.02543,-0.052070000000000005,-0.07867,-0.00111,-0.15436,-0.01661,0.19679,-0.0314,0.02205,0.25705,0.06036,-0.03445,0.05148,-0.05437,0.01947,-0.03825,-0.08821,0.011,0.00961,-0.14262,0.03453,0.02356,-0.22907,0.10003,0.0158,0.00734,-0.03755,0.03708,-0.08872000000000001,-0.05258,0.1992,-0.26512,0.20188,0.12924000000000002,-0.00053,0.15381,-0.01757,0.13272,-0.08587,-0.08544,-0.14194,-0.04886,0.11987,-0.12385999999999997,0.0523,0.08797
1063,Empire_S04E01,339.0,Cookie,753.002,0.636,0.382,0.736,0.56,forward+backward,-0.07128,0.054360000000000006,0.03225,-0.06084,-0.06962,-0.11364,0.0625,-0.14458,0.22773,-0.03891,0.15963,-0.06446,-0.25141,-0.06052,-0.12768,0.14966,-0.15161,-0.13945,0.04709,-0.04152,0.11005,0.02501,0.08279,0.15886,-0.09176,-0.22847,-0.08534,-0.15711,-0.0223,-0.07512,0.0908,0.12105,-0.23458,-0.059870000000000013,0.04819,0.02376,-0.00169,-0.04234,0.2391,-0.03098,-0.21586,-0.21272,0.09631,0.26726,0.11886,0.01017,-0.02332,-0.03564,0.05141,-0.22548,-0.03429,0.12569,0.0465,0.02916,-0.01535,-0.19905,0.08876,0.02731,-0.17943,-0.00253,0.03663,-0.13446,-0.060479999999999985,0.02191,0.28381,-0.00418,-0.09612,-0.12963,0.20126,-0.24572,-0.03207,0.12156,-0.10635,-0.13371,-0.24513,-0.12342,0.4107,0.05851,-0.12123,0.13269,-0.1401,0.02842,0.01546,0.13389,-0.00692,0.16242,-0.10293,-0.01741,0.15908,-0.09443,-0.01611,0.24366,-0.01732,0.01589,0.05684,-0.05574,-0.00659,0.02907,-0.11575,0.01409,-0.004520000000000001,-0.02546,0.006690000000000001,0.09572,-0.26508000000000004,0.09276,0.03173,-0.04835,-0.04135,-0.007940000000000001,-0.11602,-0.09867,0.15904,-0.27232,0.17907,0.14401,0.0001,0.14712999999999998,-0.01952,0.09003,0.01156,-0.07437,-0.12716,-0.02966,0.08937,-0.12299000000000003,0.04013,-0.02879
1064,Empire_S04E03,233.0,Cookie,583.8330000000002,0.416,0.19,0.517,0.369,forward+backward,-0.13666,0.08986,0.10076,-0.01345,-0.07468,-0.11158,0.06065,-0.14745,0.23054,-0.04709,0.17184000000000002,-0.06694,-0.22986,0.00017,-0.05315,0.12097,-0.12336,-0.12056,0.02824,-0.0455,0.05974,0.04745,0.0499,0.10691,-0.07352,-0.23808,-0.12997,-0.1347,0.02214,-0.03828,0.05345,0.07182000000000001,-0.21225,-0.06085,0.03681,0.04893,-0.04607,-0.06485,0.19359,-0.0243,-0.22585,-0.23612,0.12277,0.25181,0.16699,0.02612,-0.05458,-0.03339,0.0382,-0.18437,-0.01646,0.13454000000000002,0.06792999999999999,0.0861,0.0148,-0.23011,0.03268,0.02932,-0.14247,0.00102,0.05981,-0.07313,-0.05144,0.01125,0.32573,0.08337,-0.12533,-0.12778,0.23965,-0.22956,-0.06107000000000001,0.1178,-0.14512,-0.12534,-0.24878000000000006,-0.10493,0.41539,0.015619999999999997,-0.13419,0.03508,-0.1686,0.0525,0.0322,0.12947,-0.01329,0.08521000000000001,-0.0897,-0.09558,0.20139,-0.07131,-0.05484,0.18618,-0.02423,-0.00232,0.04348,-0.01991,-0.006379999999999999,-0.0295,-0.17898,-0.05054,-0.04286,-0.05463,-0.04572,0.14682,-0.25556,0.10616,0.12862,-0.01553,-0.0264,0.02994,-0.15037,-0.08379,0.17695999999999998,-0.26539,0.23227,0.12382,-0.02799,0.14386,0.00318,0.13385,-0.01129,-0.06008,-0.08871,-0.05672000000000001,0.03804,-0.07627,0.0053100000000000005,0.00393
1065,Empire_S04E03,169.0,Jamal,379.625,0.304,0.243,0.483,0.561,forward+backward,-0.09061,0.10149,0.0701,0.0719,-0.06121,0.05036,-0.02075,-0.058079999999999986,0.15485,0.00493,0.23456,0.015280000000000004,-0.25619000000000003,-0.11837,0.02133,0.10319,-0.14287,-0.11051,-0.04236,0.00496,0.06602999999999999,0.09734,0.01466,0.05094,-0.07785,-0.4803,-0.03732,-0.16718,0.07063,-0.14623,-0.02844,-0.0208,-0.1697,-0.06537000000000001,0.01849,0.05056,0.00229,-0.09413,0.2098,0.04833,-0.1987,0.00931,-0.03348,0.31125,0.15425,0.05376,0.04639,-0.08541,0.10124,-0.22206,0.10472,0.19656,0.07775,0.028860000000000007,0.09485,-0.13995,-0.06477000000000001,0.06713999999999999,-0.28649,0.0639,0.04838,0.01779,0.002,-0.119,0.201,0.07939,-0.11853,-0.1147,0.09411,-0.19448,-0.07341,0.020880000000000003,-0.13105,-0.21797,-0.32929,0.0839,0.37158,0.17354,-0.22759,0.02853,-0.09465,-0.03209,0.08717000000000001,0.11312,0.02112,0.03542,-0.04591,0.01811,0.13518,0.04683,-0.05158,0.22801,-0.05941,-0.02798,0.04912,0.06417,-0.08208,-0.014819999999999996,-0.09915,-0.03397,0.02486,-0.0378,0.0646,0.0975,-0.22234,0.13722,-0.0046,-0.02348,0.07407000000000001,-0.02112,-0.14132,-0.02037,0.18702,-0.32378,0.27711,0.14019,0.01825,0.17253,0.00886,0.08143,-0.050460000000000005,-0.05484,-0.18108,-0.09621,0.03555,0.00942,0.05909,0.00159
1066,Empire_S04E03,433.0,Jamal,1191.708,0.481,0.163,0.539,0.267,forward,-0.10157,0.1634,0.11117,0.07657,-0.05855,-0.0164,0.09188,-0.07169,0.16261,-0.02209,0.28411,-0.06894,-0.2045,-0.13894,0.01064,0.12207,-0.20094,-0.09995,-0.07977999999999999,-0.07153999999999999,0.045,0.00313,0.06926,0.03299,-0.02802,-0.40751,-0.0736,-0.20262,0.14010999999999998,-0.06825,-0.006809999999999999,0.00596,-0.15167,-0.10873,-0.02533,-0.04538,0.04237,0.00661,0.17531,-0.04015,-0.15882000000000002,0.04077,-0.02315,0.30101,0.13743,0.00639,0.03149,-0.04455,0.075,-0.17356,0.07288,0.14307999999999998,0.22452,0.0032600000000000003,0.08956,-0.07595,-0.03868,0.030160000000000006,-0.20038,0.0808,0.10817,-0.00021,-0.01581,-0.04972,0.1937,0.04474,-0.11717,-0.14188,0.04468,-0.15342,-0.01757,0.07113,-0.12516,-0.1369,-0.29788000000000003,0.0718,0.44058,0.10444,-0.22864,0.00854,-0.18514,-0.01404,0.0523,0.12095999999999997,-0.06697,0.04682,-0.12704,0.017130000000000003,0.04159,-0.06108,-0.08427,0.22939,-0.03229,0.04578,-0.01817,-0.0119,-0.06352999999999999,-0.00101,-0.06158,-0.0056700000000000006,-0.013969999999999998,-0.02894,-0.03478,-0.00419,-0.18923,0.11474,-0.01029,0.04692,-0.00598,-0.00551,-0.08499,0.00165,0.15252000000000002,-0.30027,0.16940999999999998,0.16084,-0.02462,0.12621,0.02873,0.01212,-0.0072099999999999985,-0.03841,-0.12232,-0.03989,0.06286,-0.08316,0.02035,-0.00248
